,stage_1,stage_2,stage_3,stage_4
hsa-mir-3923,5.5973146819322945,4.152163804778543,0.215632980411732,-0.05092231874872033
hsa-mir-3924,4.2950843525744355,2.9657123354789623,0.0,0.0
hsa-mir-3925,-0.47227660581084274,-0.12874160734183115,-0.5049909426682906,-0.9302441089705927
hsa-mir-3926-1,0.11086270711465337,-0.10634558162781822,-0.07765258279047489,0.2050274494029233
hsa-mir-3926-2,-0.4131239722457491,-0.3687809852951564,-0.36490369025947006,-0.2221621610189535
hsa-mir-3927,10.510544268722143,10.407600888363444,11.25007659875977,11.743222123371682
hsa-mir-3928,0.0896178962251377,0.2671692529769877,0.027883945600074688,-0.28155875226423327
hsa-mir-3929,8.222632188697236,9.15603980644745,9.456556128938999,6.60463094068494
hsa-mir-3934,0.11905888013366282,0.045139625324700734,0.1494521705003186,0.29329877842376295
hsa-mir-3935,4.7522199884503875,5.366859221534281,0.0,0.0
hsa-mir-3936,0.13297572677765607,-0.5121881388953632,0.007352250089373066,-2.9221076033389966
hsa-mir-3937,-2.8364099927537554,-3.4613335951213884,-2.1698356893208457,-3.6650890365160556
hsa-mir-3938,8.266081191592741,9.180527255435042,8.199984404297139,8.238649739361984
hsa-mir-3939,-0.9793855533441387,-1.0222146607220912,-0.6740464666173259,-0.21016465574274273
hsa-mir-3940,0.06675082655829523,0.12354028440784846,-0.052654936472026216,-0.17431233446523894
hsa-mir-3941,-0.12185925068157792,-0.21714444205203637,-0.5926204989190986,0.36825503699971734
hsa-mir-3942,0.4899551525254757,0.566740208743979,0.6441759617303313,1.104864697636033
hsa-mir-3943,0.11904189287778133,0.2664366743569148,-0.38099539529037507,-0.5287392767307029
hsa-mir-3944,0.5937136783067393,0.6063711659030346,0.6836940909952673,0.13479816701107375
hsa-mir-3945,-0.32200150830775615,-0.5322286319224795,-0.35826068110902426,-2.0040293046396767
hsa-mir-3960,3.9779352140997917,5.603757348636877,4.411046539173177,5.879737381798443
hsa-mir-3972,0.0,0.0,2.97086416957214,0.0
hsa-mir-3973,0.0,0.0,0.0,7.493060008174607
hsa-mir-3974,0.0,0.0,0.0,0.0
hsa-mir-3975,2.1977387170249436,2.104837659886815,0.0,0.0
hsa-mir-3976,0.0,0.0,0.0,0.0
hsa-mir-3977,0.0,0.0,0.0,0.0
hsa-mir-3978,0.0,0.0,0.0,0.0
hsa-mir-409,0.3503533549597451,-0.3210431601666077,-0.1287302919483013,0.4222583873713165
hsa-mir-410,0.058702736014060584,-0.7735268943140571,0.2503521013298281,0.2767036244829868
hsa-mir-411,-0.11570153278926988,-0.5385541797740674,-0.2865721654822164,-0.08904838817269266
hsa-mir-412,0.1867864895510014,-0.6812147215237008,0.20988513251698898,0.9602554622381771
hsa-mir-421,0.4530058214962778,0.26091240012703804,0.39978489433394865,0.8120804693785673
hsa-mir-422a,1.6994668749330035,3.251119012835049,0.0,0.0
hsa-mir-423,0.3598953272172665,0.3428985428925938,0.3184748998663901,0.173698042278427
hsa-mir-424,-0.11936290902071124,-0.13279341336433254,-0.40667559229531924,-0.051345385437373624
hsa-mir-425,-0.16962893842489776,-0.35131662914180595,-0.20392994296485367,-0.1573117455853021
hsa-mir-4251,0.0,0.0,0.0,0.0
hsa-mir-4252,0.0,0.0,0.0,0.0
hsa-mir-4253,0.0,0.0,0.0,0.0
hsa-mir-4254,-1.954239235447712,-1.8930625876247218,-1.5380935915312397,-1.1362310927590251
hsa-mir-4255,0.0,0.0,0.0,0.0
hsa-mir-4256,5.124040913193746,4.085841792049119,0.0,0.0
hsa-mir-4257,2.0415426796445155,0.0,2.5082113082613446,0.0
hsa-mir-4258,4.952062675837653,3.004197843929487,5.010935811175116,0.0
hsa-mir-4259,0.0,0.0,0.0,0.0
hsa-mir-4260,2.933018706573468,3.0261217148281876,0.0,0.0
hsa-mir-4261,0.0,0.0,0.0,0.0
hsa-mir-4262,0.0,0.0,0.0,0.0
hsa-mir-4263,2.8620780722562076,0.0,3.545290623223322,0.0
hsa-mir-4264,0.0,0.0,3.4354990618802654,0.0
hsa-mir-4265,0.0,0.0,0.0,0.0
hsa-mir-4266,0.0,0.0,0.0,0.0
hsa-mir-4267,0.0,0.0,0.0,0.0
hsa-mir-4268,0.0,0.0,0.0,0.0
hsa-mir-4269,0.0,0.0,0.0,0.0
hsa-mir-4270,3.017468693498636,0.0,0.0,0.0
hsa-mir-4271,2.144582583527138,0.0,0.0,0.0
hsa-mir-4272,0.0,0.0,0.0,0.0
hsa-mir-4273,0.0,0.0,0.0,0.0
hsa-mir-4274,0.0,0.0,0.0,0.0
hsa-mir-4275,0.0,0.0,0.0,0.0
hsa-mir-4276,0.0,3.5978368352826045,0.0,0.0
hsa-mir-4277,0.0,0.0,0.0,0.0
hsa-mir-4278,0.0,2.591256638223585,0.0,0.0
hsa-mir-4279,5.098058874397027,3.7051988068841273,0.0,0.0
hsa-mir-4280,2.6930288159738778,0.0,0.0,0.0
hsa-mir-4281,0.0,0.0,0.0,0.0
hsa-mir-4282,0.0,0.0,0.0,0.0
hsa-mir-4283-1,0.0,0.0,0.0,0.0
hsa-mir-4283-2,0.0,0.0,0.0,0.0
hsa-mir-4284,-2.019591240532697,-1.7022781700403662,-1.4483331759860476,-1.0355993117874323
hsa-mir-4285,0.0,0.0,0.0,0.0
hsa-mir-4286,0.6584521126102268,0.7729695865670059,0.3052332095576204,0.2614950862983409
hsa-mir-4287,0.0,0.0,0.0,0.0
hsa-mir-4288,2.891855393480015,0.0,0.0,0.0
hsa-mir-4289,4.83354185664575,0.0,3.86847794205568,0.0
hsa-mir-429,-0.07393431532664713,-0.13341914613929828,-0.02061543276091321,-0.05740081642298446
hsa-mir-4290,0.0,0.0,0.0,0.0
hsa-mir-4291,0.0,0.0,0.0,0.0
hsa-mir-4292,4.314925783157855,3.2443483887894855,0.0,0.0
hsa-mir-4293,0.0,0.0,0.0,0.0
hsa-mir-4294,0.0,0.0,0.0,0.0
hsa-mir-4295,3.014374220559599,2.2265685808000053,0.0,0.0
hsa-mir-4296,3.942436584688749,3.8514407923099947,0.0,0.0
hsa-mir-4297,0.0,0.0,0.0,0.0
hsa-mir-4298,0.0,0.0,0.0,0.0
hsa-mir-4299,0.0,0.0,0.0,0.0
hsa-mir-4300,1.786101267127849,0.0,0.0,5.761413969362711
hsa-mir-4301,0.0,0.0,0.0,0.0
hsa-mir-4302,0.0,0.0,4.035010508284281,0.0
hsa-mir-4303,0.0,0.0,0.0,0.0
hsa-mir-4304,0.0,0.0,0.0,0.0
hsa-mir-4305,0.0,0.0,0.0,0.0
hsa-mir-4306,1.35736802878384,0.8839108609678892,1.7285413987522107,0.962542264224338
hsa-mir-4307,0.0,0.0,0.0,0.0
hsa-mir-4308,4.256010429334888,0.0,0.0,0.0
hsa-mir-4309,0.0,0.0,0.0,0.0
hsa-mir-431,0.3073726550726024,-0.7008035230311935,0.0648305317927378,0.7546053908056626
hsa-mir-4310,-2.3913582428639146,-1.394100526744159,-0.2968113993025036,-0.3577190323352069
hsa-mir-4311,0.0,0.0,0.0,0.0
hsa-mir-4312,3.292766143442415,0.0,0.0,0.0
hsa-mir-4313,0.0,0.0,0.0,0.0
hsa-mir-4314,0.0,0.0,0.0,0.0
hsa-mir-4315-1,5.881898915201512,6.417572538922479,5.292354766087573,0.0
hsa-mir-4315-2,6.762311013203589,5.878063655745063,4.254403997640704,0.0
hsa-mir-4316,0.0,0.0,0.0,0.0
hsa-mir-4317,0.0,2.315609513607216,0.0,0.0
hsa-mir-4318,0.0,0.0,0.0,0.0
hsa-mir-4319,0.0,0.0,0.0,0.0
hsa-mir-432,0.9714090621875728,0.1907931073015454,0.7993818267249861,1.046062003811222
hsa-mir-4320,0.0,3.9251979726654094,0.0,0.0
hsa-mir-4321,1.6638153001887428,3.142302034284989,0.0,0.0
hsa-mir-4322,4.8354438385330525,3.290997830530345,4.362970772357952,0.0
hsa-mir-4323,2.468293165584775,0.0,0.0,0.0
hsa-mir-4324,2.5928510772652515,0.0,0.0,0.0
hsa-mir-4325,0.0,0.0,0.0,0.0
hsa-mir-4326,-0.021891834471093843,-0.018097951666325197,0.008130979253331677,-0.04596360446167528
hsa-mir-4327,3.0901412293142334,0.0,0.0,0.0
hsa-mir-4328,0.0,0.0,0.0,0.0
hsa-mir-4329,0.0,0.0,0.0,0.0
hsa-mir-433,-0.8047845912715748,-1.3582035853436105,-1.072756392356527,-0.5919304676001431
hsa-mir-4330,0.0,0.0,0.0,0.0
hsa-mir-4417,3.7837898095069464,0.0,0.0,0.0
hsa-mir-4418,0.0,0.0,2.4930324181283408,0.0
hsa-mir-4419a,0.0,0.0,0.0,0.0
hsa-mir-4419b,-0.9367816730409813,-1.1570222049268841,-1.8568912349075943,-0.485296660535808
hsa-mir-4420,6.707109339594482,7.060950989468563,7.64102242867126,6.143493486798523
hsa-mir-4421,-1.6800191042472457,-2.526708360919726,-2.010490944925532,-1.959341272597984
hsa-mir-4422,-0.9065573181810742,-0.852951486344666,-0.9509978461059115,-3.214842960612802
hsa-mir-4423,0.05253410072214356,0.055809828041232794,0.34353986349302207,-0.09323302979771966
hsa-mir-4424,0.46235116470101306,0.28766034315611066,0.26451570955237635,0.38564106647924107
hsa-mir-4425,8.020518260721035,7.979774080756017,7.935850340642313,6.74804997999085
hsa-mir-4426,1.263073094997669,0.7116208599283281,1.8127998543091475,-0.9049732093905595
hsa-mir-4427,7.199386038513656,7.383328395589255,7.74873416606845,8.573391874696336
hsa-mir-4428,4.9067368018976945,3.434359612908551,5.5420828989647255,6.419299654834739
hsa-mir-4429,6.9620555838465785,7.4264030916742625,6.596782688988685,7.7605793861513
hsa-mir-4430,7.228145955699948,7.300261624749201,6.869496375141788,5.498621480935735
hsa-mir-4431,3.9858997647836487,3.5904003938904405,2.701989756047475,3.4666525053536392
hsa-mir-4432,3.9596030562166,3.7752455555221354,4.632932898782816,5.879737381798443
hsa-mir-4433a,1.7081240319419604,1.7693771829047262,1.567397096978059,2.415335671749218
hsa-mir-4433b,2.177334169002786,1.6593001290573266,1.7388296641769687,1.58957865593913
hsa-mir-4434,-0.9200147335459399,-0.6406693002965335,-0.9587909437249208,-0.562191230405373
hsa-mir-4435-1,0.4399591066201996,0.25073212097154884,0.7930465744764249,1.4770907521711398
hsa-mir-4435-2,1.914236960024422,1.8850116181734071,2.1143725499714203,3.2304017226169113
hsa-mir-4436a,4.330579936564809,0.0,0.0,0.0
hsa-mir-4436b-1,1.335513487128152,1.4425231849597238,1.0332961043579278,-1.3953070923574953
hsa-mir-4436b-2,7.962153610551051,8.989933908563115,7.808119862849523,9.736940324966747
hsa-mir-4437,6.561026516864459,6.353442450571531,6.948419965338412,0.0
hsa-mir-4438,2.114961456856863,3.062566944371858,0.0,0.0
hsa-mir-4439,-1.47632450113663,-2.247840457858634,-6.686984315533517,-6.686984315533517
hsa-mir-4440,0.0,0.0,3.684895662143079,0.0
hsa-mir-4441,0.0,3.106921477217348,0.0,0.0
hsa-mir-4442,0.5599129232458849,0.5456497928554288,0.6149257818681763,-0.1645805447253134
hsa-mir-4443,-0.5750930754660153,-0.5234587402366161,-0.6039395772151469,-0.8195554206035148
hsa-mir-4444-1,0.3337887905534902,0.4958899490805804,0.08520073094959525,0.16417617185689914
hsa-mir-4444-2,-0.5143184216682527,-0.3029900046035929,-0.47146363642239447,-0.3375824999492046
hsa-mir-4445,2.382723254830078,2.2222289971217957,3.1212014109174335,0.4712359262965956
hsa-mir-4446,-1.0811969984197067,-1.396927596085799,-0.9029011897437671,-0.12464287341652129
hsa-mir-4447,0.0,0.0,0.0,0.0
hsa-mir-4448,-1.0863332605373197,0.1410177722237206,0.9609267388035261,2.1188718687461536
hsa-mir-4449,1.148452517793265,0.8649416032732625,0.9388887584954534,1.2384171196378981
hsa-mir-4450,5.409195404873663,6.403127702439071,4.549570605785488,8.706324447437071
hsa-mir-4451,8.43190463753488,8.54522400876253,8.852129427359605,8.116960989136343
hsa-mir-4452,7.509149698884912,6.888293349461957,7.584720743172147,0.0
hsa-mir-4453,0.6453446930260857,0.488621903602823,0.536041107780075,0.2069553269659019
hsa-mir-4454,2.427125660119153,2.2814496410050076,1.8602579850143024,1.7259364931866685
hsa-mir-4455,0.0,0.0,0.0,0.0
hsa-mir-4456,0.0,0.0,0.0,0.0
hsa-mir-4457,-0.6882299922417406,-1.0350262188318695,-1.669792466697307,-1.217286645862207
hsa-mir-4458,6.819127878614587,5.504076565816035,7.404331916350349,7.5351248397655075
hsa-mir-4459,0.0,3.1432672463806677,0.0,0.0
hsa-mir-4460,0.0,0.0,4.149440550523328,0.0
hsa-mir-4461,1.5150710037249409,1.6995325059061501,1.17355553727183,2.8794469613919444
hsa-mir-4462,0.0,2.810429749329173,4.277385447581589,0.0
hsa-mir-4463,2.413556766492823,0.0,0.0,0.0
hsa-mir-4464,3.946709370936701,4.577059940642561,5.706611063994114,0.0
hsa-mir-4465,3.669613032390377,3.1302403378804753,1.5785784786418295,1.573232578312828
hsa-mir-4466,9.385340861361856,8.529519162204195,8.864194105549156,5.291677223176022
hsa-mir-4467,6.602422275376496,5.252176362868286,6.986144997145809,5.761413969362711
hsa-mir-4468,4.036452074614768,0.0,0.0,7.07069401241029
hsa-mir-4469,1.053862266829388,0.930833357774922,0.8313939833223456,0.8012726942763031
hsa-mir-4470,-1.3765528730555627,-1.3906147208447395,-1.2500012210372053,-2.4231584521847065
hsa-mir-4471,5.910182180965677,6.99030181445329,5.133852355223475,0.0
hsa-mir-4472-1,0.0,0.0,0.0,0.0
hsa-mir-4472-2,0.0,0.0,0.0,0.0
hsa-mir-4473,0.46697831670897794,0.21351964244753743,0.26479887008520625,0.1413241365704844
hsa-mir-4474,0.404032326238473,0.20500035850338924,0.4698119797474828,-2.018551684636707
hsa-mir-4475,0.0,0.0,0.0,0.0
hsa-mir-4476,5.77720546856575,5.909600908148306,6.279369409801814,0.0
hsa-mir-4477a,0.0,0.0,0.0,0.0
hsa-mir-4477b,0.0,0.0,0.0,0.0
hsa-mir-4478,-0.8612334695063383,-0.5916290374095394,-1.3781818944405235,-1.8303976966727067
hsa-mir-4479,0.9139847773180512,0.8475330628845532,0.834403536552318,0.41940518813310623
hsa-mir-448,11.158491435708433,11.021739199368472,11.493588953394843,10.413832629529288
hsa-mir-4480,0.05727215052617922,0.23364205453205736,-0.9140179714792451,-0.23862281446855385
hsa-mir-4481,0.0,0.0,0.0,0.0
hsa-mir-4482,-0.49904530585186974,-0.5428844109167239,-0.1926841238424457,0.131887539246233
hsa-mir-4483,3.7695867243179393,0.0,0.0,0.0
hsa-mir-4484,-0.9311144753362868,-0.6670543317027166,-0.7487483689979664,-0.8584959331780132
hsa-mir-4485,3.7765820660127147,4.204037537397766,4.360765582537961,0.0
hsa-mir-4486,0.0,0.0,0.0,0.0
hsa-mir-4487,9.977763658861225,9.693924637126715,10.041771856562727,10.506377651192311
hsa-mir-4488,-0.044765168810592636,-0.2282445729739683,0.24322223906377471,2.084057711306288
hsa-mir-4489,-0.46470629174457007,0.08181694390887952,-0.7119781781944109,-1.1401992790533024
hsa-mir-4490,-1.4391492518961153,-1.7613684028022374,-1.213005794755007,-1.1760217787144218
hsa-mir-4491,0.6473911438075332,0.9672338438165669,1.0826265741898269,1.3987561905740553
hsa-mir-4492,-1.4929651653618417,-1.60150852486729,-1.3914565814437994,-2.1120975353910145
hsa-mir-4493,3.7596094496368853,2.4260991686019775,5.083225527447981,0.0
hsa-mir-4494,-0.16643782445379843,0.10302116993245877,-0.5353846669154347,-0.9682722295123738
hsa-mir-4495,0.0,0.0,0.0,0.0
hsa-mir-4496,8.059637880566697,7.8869335080193395,7.954370154637342,6.143493486798523
hsa-mir-4497,4.724307031398321,5.54490122461201,3.6359002949025703,0.0
hsa-mir-4498,7.511821368521861,7.772578507703795,7.879458972075848,8.08204084804866
hsa-mir-4499,0.0,0.0,0.0,0.0
hsa-mir-449a,-0.41128423244005063,-1.5240662399281681,0.44013597767125706,-1.7912014127096045
hsa-mir-449b,0.12297038209592495,-1.233181802189138,1.0259539109720908,-1.9968019062770797
hsa-mir-449c,0.36905675894641454,-0.8391442060288786,1.2597523824323564,-1.3245894933237894
hsa-mir-4500,0.0,0.0,0.0,0.0
hsa-mir-4501,-0.92466432153451,-1.5751782943655126,-1.1442757151669203,-3.108754126978427
hsa-mir-4502,-1.1589824346108057,-0.5159832356509821,-1.123429285209489,0.29388468022684666
hsa-mir-4503,6.197911641379542,3.354734239970604,3.8325775771990855,0.0
hsa-mir-4504,7.358748262790255,7.003781455654809,5.03866694624241,5.879737381798443
hsa-mir-4505,8.667655274286268,8.836946405710025,8.890340373214153,8.283953128150896
hsa-mir-4506,4.386162602254777,3.1432672463806677,4.9590759263242274,5.897318508276677
hsa-mir-4507,-0.36246115456482747,-0.6091547948007858,-0.9499758904507001,-0.6551696305281608
hsa-mir-4508,0.0,0.0,4.336401737058622,0.0
hsa-mir-4509-1,0.0,0.0,0.0,0.0
hsa-mir-4509-2,0.0,0.0,0.0,0.0
hsa-mir-4509-3,0.0,0.0,0.0,0.0
hsa-mir-450a-1,0.09581370003580511,-0.03590124256373714,-0.02227018506871807,0.13820215218936668
hsa-mir-450a-2,0.06511636312887899,-0.08614913646086676,-0.02615309050472445,0.31514593825639736
hsa-mir-450b,0.2386845956771788,-0.028742215414583723,0.10512719404817286,0.4630638005629889
hsa-mir-4510,-1.8374427568680864,-2.9416650435572405,-2.574258369072575,-7.539053037799513
hsa-mir-4511,-1.2870381028377602,-1.2133756447143118,-1.1289717865385924,-0.8335625222412795
hsa-mir-4512,8.039821106354028,8.25141631715657,7.91827411589188,9.570356423153543
hsa-mir-4513,6.522183212276224,6.3720334148406,6.130753227651438,0.0
hsa-mir-4514,0.0,0.0,0.0,0.0
hsa-mir-4515,-0.5121824543360306,-0.5244576862016943,-0.7542264242391485,-1.3305686855329222
hsa-mir-4516,0.8158832671996628,0.9984616686915946,1.5253377703672137,2.523428934349776
hsa-mir-4517,1.084737159010072,0.6974892096525255,0.5880885398875029,0.45392650552162855
hsa-mir-4518,6.418097251142624,5.697582307022805,6.790092077602621,5.422482602840595
hsa-mir-4519,-0.28533797531072,-0.20327809983767345,-0.44537316678248157,-0.7694140670466929
hsa-mir-451a,-0.17482982378976628,0.05053334676536233,-0.1691657275830925,0.6947447368790803
hsa-mir-451b,1.8331010681142121,0.0,3.4647952066345216,7.017699252693033
hsa-mir-452,0.43562696652333616,0.4292475604367683,0.3400259553008903,0.5443999211125747
hsa-mir-4520-1,7.418638742765443,8.158515102046044,8.190781614922003,6.482577684729327
hsa-mir-4520-2,7.216166556199986,7.79314849969847,6.965285603078813,5.314322297829957
hsa-mir-4521,1.022214810021186,1.0576631810237054,1.1375236004298743,1.1854526188818095
hsa-mir-4522,-0.14808943820902712,0.07777769785980433,-0.3043716303829933,-0.5220948781670135
hsa-mir-4523,-0.30186489127578386,-0.368971361162331,-0.8560409725350617,-0.147600348500194
hsa-mir-4524a,0.2609769109557214,0.3303986792787953,0.5358897735042526,-0.5241572282849067
hsa-mir-4524b,0.0,0.0,0.0,0.0
hsa-mir-4525,0.13013289977913622,0.0966780898631427,-0.6852688018244862,0.6656353662440483
hsa-mir-4526,7.4385021121159145,7.869093854923748,6.745415602381461,7.865827043231242
hsa-mir-4527,-0.4485953155988561,-1.6500624862966597,-2.0836200076296456,-1.5998806781490051
hsa-mir-4528,-0.2919382087884295,-0.1115450411628751,-0.20455658922797668,-1.0410142458606555
hsa-mir-4529,1.15790920089339,1.1579206034598069,1.120365550743131,1.6730186218695156
hsa-mir-4530,-0.9519638803580904,-1.014377293516497,-1.1625258205869764,-7.299299615164611
hsa-mir-4531,0.0,0.0,0.0,0.0
hsa-mir-4532,0.7846984960985097,0.4528536663829057,1.19677095824586,1.5925615218171292
hsa-mir-4533,-0.5562839336021635,-0.2516388957039778,-0.7803232736107021,-0.32902506320170805
hsa-mir-4534,3.005282535323851,3.463547727109529,0.0,0.0
hsa-mir-4535,0.0,2.8500577280084425,0.0,0.0
hsa-mir-4536-1,-0.5066729008364255,-0.14739415814289908,-0.5329724244420115,0.04507499498738225
hsa-mir-4536-2,-0.07959784349780137,0.09586491229359809,-0.027994251593874003,0.11846211065776185
hsa-mir-4537,-1.7314747726691921,-1.3076592118258612,-0.3867569100298914,-2.0598934499943318
hsa-mir-4538,5.348883271027887,5.869125509962959,5.336109927538142,0.0
hsa-mir-4539,7.18277651084576,6.7577571118597,6.3986259510051715,5.291677223176022
hsa-mir-454,0.03765047614316092,-0.005886824809939671,-0.08366625480100627,-0.026698580595870904
hsa-mir-4540,0.0,0.0,0.0,0.0
hsa-mir-455,0.39675593985592195,0.3543912861118245,0.1047337906426063,0.2712678662370089
hsa-mir-4632,0.21336730526131434,0.2567048836799379,0.3026978222469132,-0.04488314439499039
hsa-mir-4633,4.802809762076163,5.385097062106221,2.7160062972464916,5.897318508276677
hsa-mir-4634,1.4439519330380355,2.221932171437966,2.002733020826402,1.9798605591995775
hsa-mir-4635,6.657071332032123,7.068270180112067,6.899596884549214,5.498621480935735
hsa-mir-4636,0.6866538024400313,0.25198301179082816,0.605615459492219,0.21104702208990941
hsa-mir-4637,-0.6224177377294872,-0.6408136053807209,-0.7157158856800488,0.5332205512467663
hsa-mir-4638,0.8137561327551538,0.7930223575838513,0.9167471744103117,0.5984174998602336
hsa-mir-4639,0.6698751502072144,0.15062447117944397,0.10266332331120932,1.0831381105772728
hsa-mir-4640,0.02061733626350557,-0.1380174252903832,-0.06410935128736091,-0.01950353016345166
hsa-mir-4641,-0.6222361134591395,-1.0230867033254947,-0.5779075893787834,-1.2410383151985058
hsa-mir-4642,6.762472547140376,5.5050515929947315,4.277882756416448,6.486947877185756
hsa-mir-4643,-0.5596025999328843,-0.5924498095158619,-0.2332816243272363,-3.5987919395766736
hsa-mir-4644,1.6794704100537048,0.482290517011334,0.8822438537415189,2.597644707908015
hsa-mir-4645,0.6419905888658533,0.7755634569993215,0.588395248327043,0.5091516059636523
hsa-mir-4646,-0.08253773466771389,0.11043798698674016,0.21476487126035748,-0.6232326497171562
hsa-mir-4647,2.4057197581698824,2.2421151447076144,2.2567629650341567,1.9312094213108058
hsa-mir-4648,-1.6314925530036588,-1.552948824197775,-1.3471508145224398,-1.7359951662793829
hsa-mir-4649,0.6295957845616287,0.3724230471915312,0.3980231440025076,0.34590430769495983
hsa-mir-4650-1,3.0256893612715263,0.0,4.071757766834779,0.0
hsa-mir-4650-2,3.1345083190925624,2.678174365610596,0.0,0.0
hsa-mir-4651,8.712110969476141,9.583974542425262,8.729511402400362,8.571898183794643
hsa-mir-4652,0.3937783549903988,0.42545292309492366,0.30539830819500685,1.4944366237969466
hsa-mir-4653,8.932943765558084,8.766150691241675,8.617961704070352,7.801694801404106
hsa-mir-4654,0.741943443707726,0.34447362699178424,0.5839882687368027,0.2401761067196377
hsa-mir-4655,6.710771149733822,6.644551607251908,7.966290375744502,5.879737381798443
hsa-mir-4656,6.857567393737835,4.295210165530061,2.9875495582394724,5.391829793667824
hsa-mir-4657,0.0989071699788,-0.09244948208099174,-0.04060895198978379,-0.27820780248426374
hsa-mir-4658,0.16254707095384038,-0.07269048425434337,-0.24508080836153606,0.5563158615614264
hsa-mir-4659a,1.3652090764584226,1.5925408148277744,1.277216616331401,1.5952240366876416
hsa-mir-4659b,6.2211481430556566,6.336886742111559,5.868479353125127,0.0
hsa-mir-466,2.683284573869292,2.924915629298067,1.8531404415460004,2.311907713777932
hsa-mir-4660,0.4744233883636705,0.31370937715466335,0.6103507698088898,0.41910727531719744
hsa-mir-4661,1.3804097928090875,1.3200387665844977,1.3994614012571491,1.3492401592634125
hsa-mir-4662a,0.09044160806546427,0.15567214542138036,0.17667411432625216,-0.01848435888139849
hsa-mir-4662b,0.594731479618548,0.1767903717258406,-0.23924202509980683,-1.865343725104467
hsa-mir-4663,-5.641340827705212,-9.16565618404952,-4.722201084130418,-9.16565618404952
hsa-mir-4664,0.13634633909712252,-0.09759529160929066,0.3117564439971199,0.5704510385925642
hsa-mir-4665,0.9409307026924807,1.3277080378904211,1.248241185200944,0.7435798787746034
hsa-mir-4666a,-0.47892584866122884,-0.20972066714980783,-0.8164006021898476,0.834624009252387
hsa-mir-4666b,0.0,4.47986633297636,4.62500657797611,0.0
hsa-mir-4667,-0.19854068408700518,-0.25721112568935145,-0.6043005185334595,-1.617642982225986
hsa-mir-4668,0.5491050096234346,0.6708050073310047,0.5564871683545498,0.4857639785394753
hsa-mir-4669,-0.03981609679073058,-0.1326730551187079,-0.24421705486673162,0.4347852184245252
hsa-mir-4670,-0.3383580262964144,-0.7534540898422557,-0.6431246405288653,0.2137293028326812
hsa-mir-4671,7.626615074456491,7.7945884494141024,7.538329743526189,8.543026829517414
hsa-mir-4672,0.29783256478324804,0.2193138122177894,0.07371110599788475,-1.0760768792694022
hsa-mir-4673,-1.258653758420367,-1.3431795032299394,-1.242562027838823,0.030797614289931514
hsa-mir-4674,-0.6999797486547866,-0.39881466437668744,-0.14535314924421644,-0.9450357159913866
hsa-mir-4675,7.578566590477569,7.51366351689863,6.288577934729367,8.141785781985988
hsa-mir-4676,0.06145618942319851,-0.11486792011717295,-0.055148181918816125,-0.2307830651778044
hsa-mir-4677,0.34366256395677097,0.2910089303986589,0.43973612127875616,0.05209110186041765
hsa-mir-4678,9.510558736344743,9.683454598168852,9.140636984773197,9.847001256195169
hsa-mir-4679-1,8.078023379128137,8.359350538896614,8.956455317120838,7.469090338341368
hsa-mir-4679-2,-1.2683712710765382,-1.0226549583219922,-0.8654920548354024,-2.8255021958990785
hsa-mir-4680,-0.15458572803736337,-0.10525542374116376,-0.08697676285963259,-1.1311363443093472
hsa-mir-4681,-1.2592408326428044,-3.0262933421845486,-1.2416363063940656,-0.7953734355523263
hsa-mir-4682,-0.4666916638463844,-1.8687053694927767,-2.402771251664922,-1.6503492255212118
hsa-mir-4683,0.37237393054251594,0.154780063176033,0.29634890147149034,0.37130623217848757
hsa-mir-4684,-0.831990439822921,-0.9990759382682823,-1.1057368903519633,-0.6716688303470771
hsa-mir-4685,-0.48042579083756876,-0.1689411160974504,-0.16904310553042476,-0.5541193935782048
hsa-mir-4686,5.384247555142923,5.946569095569948,5.742160237989168,0.0
hsa-mir-4687,-0.3520389467597954,-0.6065191065493253,-0.4404525596121727,-0.4266279492089539
hsa-mir-4688,6.4379024642876175,5.902375897612218,5.0049327879295324,0.0
hsa-mir-4689,1.5500612743168347,1.2589395294938615,0.8720079925167484,0.6677056996756633
hsa-mir-4690,0.553142431957429,0.5140312867080876,1.0313410567463597,1.2923476051320388
hsa-mir-4691,-0.9672419080033567,-0.9002474664191933,-0.8237449067713565,-1.3571504982413325
hsa-mir-4692,4.611622857277964,2.2265685808000053,2.6002833483850267,0.0
hsa-mir-4693,3.5028653912456726,4.656529801310702,3.9983554211492627,0.0
hsa-mir-4694,3.964318618692147,5.960488692738416,6.528154237924243,0.0
hsa-mir-4695,-2.3411608963889603,-3.174964638563685,-0.655597082982929,-0.7786977729201088
hsa-mir-4696,6.157849670187448,6.597260764970494,6.349019445538519,7.448421422115522
hsa-mir-4697,-0.9045396075038947,-1.107687643430553,-0.8288069539869927,0.4874934063925221
hsa-mir-4698,5.2877675169748235,4.619115699383231,6.173515816670173,0.0
hsa-mir-4699,-0.1415020626229714,-0.09203632738624774,-0.48099927439909607,-0.5072411338954146
hsa-mir-4700,-0.27622327716561934,-0.2916459932842769,-0.3332272761750366,-1.1157044269515772
hsa-mir-4701,9.08097751535829,8.424623169441452,8.37112344949698,7.705957841823362
hsa-mir-4703,-0.33916512318360353,-0.20887304100100207,0.03939715992370871,0.9096579883050221
hsa-mir-4704,8.531963395010795,7.879385132464229,6.2939589790286945,5.566864244472847
