,0
hsa-mir-4528,-0.36950538487347834
hsa-mir-26a-2,-0.3699944001688934
hsa-mir-6848,-0.3709820311592776
hsa-mir-218-2,-0.3740481046876365
hsa-mir-7851,-0.37804896024086987
hsa-mir-20b,-0.37891878350880837
hsa-mir-183,-0.38291019260004416
hsa-mir-6513,-0.3908335614701094
hsa-mir-1910,-0.392504478990026
hsa-mir-6808,-0.39473082624212374
hsa-mir-4523,-0.39557049445399306
hsa-mir-4444-2,-0.4038791210755246
hsa-mir-6798,-0.406655204932396
hsa-mir-218-1,-0.40712382433179634
hsa-mir-18b,-0.407547445169301
hsa-mir-3689f,-0.40822408719763775
hsa-mir-4519,-0.41015305902153887
hsa-mir-564,-0.42280547277020963
hsa-mir-5003,-0.4233808469940928
hsa-mir-4771-2,-0.427202083419849
hsa-mir-363,-0.4276794554898244
hsa-mir-1185-2,-0.42921369900907735
hsa-mir-6861,-0.42925309243573334
hsa-mir-4697,-0.43282363201012575
hsa-mir-190b,-0.43706607480000287
hsa-mir-6842,-0.437601927942693
hsa-mir-33a,-0.43832300085775505
hsa-mir-3178,-0.44280453937451153
hsa-mir-3936,-0.4467599827611662
hsa-mir-935,-0.4470267335276087
hsa-mir-6805,-0.44752288027747905
hsa-mir-4751,-0.45287779562855995
hsa-mir-6797,-0.45321031211289764
hsa-mir-4687,-0.45345979337097875
hsa-mir-346,-0.45974231317607755
hsa-mir-1-2,-0.4618911281628305
hsa-mir-147b,-0.46378491373930253
hsa-mir-4533,-0.4647911448652809
hsa-mir-4700,-0.464970309650735
hsa-mir-212,-0.4679194380366433
hsa-mir-1247,-0.4697103745833938
hsa-mir-6758,-0.4709553961345054
hsa-mir-326,-0.47154827428015755
hsa-mir-641,-0.47193175733229814
hsa-mir-135a-2,-0.4725510473879733
hsa-mir-7110,-0.4778167127218556
hsa-mir-3925,-0.4815205299026151
hsa-mir-3617,-0.4816324538070195
hsa-mir-4489,-0.49048247318037047
hsa-mir-6747,-0.4912670289830373
hsa-mir-3198-1,-0.49127128831493916
hsa-mir-497,-0.494064810685382
hsa-mir-4502,-0.49813655523926337
hsa-mir-1-1,-0.5076116793490881
hsa-mir-6869,-0.5077789464947685
hsa-mir-551a,-0.5082728290194418
hsa-mir-7106,-0.5126232804082151
hsa-mir-23c,-0.5129197764909709
hsa-mir-4674,-0.5157913362700114
hsa-mir-5694,-0.5163698517575356
hsa-mir-320b-1,-0.5192094667729419
hsa-mir-5693,-0.5228836573272185
hsa-mir-6813,-0.5236858251419798
hsa-mir-7848,-0.5248593132871573
hsa-mir-134,-0.5257328199687917
hsa-mir-656,-0.5322268391709424
hsa-mir-345,-0.5352656582283438
hsa-mir-449a,-0.5430247440072089
hsa-mir-3186,-0.5513322000573329
hsa-mir-3609,-0.5602967454004213
hsa-mir-4667,-0.5714325163140418
hsa-mir-3139,-0.573549457542561
hsa-mir-10a,-0.5745372986254311
hsa-mir-139,-0.5750373437861288
hsa-mir-1289-1,-0.5818883729394404
hsa-mir-4717,-0.5819469141116558
hsa-mir-1237,-0.5891170227129289
hsa-mir-3163,-0.5917435502145618
hsa-mir-548q,-0.5922993582534787
hsa-mir-4753,-0.5960922907215462
hsa-mir-943,-0.599146738727059
hsa-mir-143,-0.6021526017928871
hsa-mir-195,-0.6111369706972123
hsa-mir-541,-0.6152968730322651
hsa-mir-938,-0.6193178134283148
hsa-mir-7114,-0.6213925294996293
hsa-mir-7845,-0.622420237229475
hsa-mir-3916,-0.6242896737176645
hsa-mir-187,-0.6243991379944585
hsa-mir-3202-2,-0.6245213633865584
hsa-mir-4443,-0.6262035698818701
hsa-mir-4507,-0.6292447530493573
hsa-mir-3124,-0.6304197394531054
hsa-mir-5090,-0.6309455970951996
hsa-mir-6855,-0.6312221005087454
hsa-mir-5094,-0.6357275033625781
hsa-mir-937,-0.6366514530828613
hsa-mir-6125,-0.6376386342167124
hsa-mir-6860,-0.6413598667252537
hsa-mir-30b,-0.6443980692672233
hsa-mir-3126,-0.6448478273376331
hsa-mir-6825,-0.6522086797414182
hsa-mir-4747,-0.6650703864876139
hsa-mir-3945,-0.6660884240805279
hsa-mir-6768,-0.6738918032939416
hsa-mir-3939,-0.6834252461286645
hsa-mir-5087,-0.685413740404694
hsa-mir-6729,-0.6858909030881204
hsa-mir-6504,-0.6902040327543336
hsa-mir-6865,-0.7125238182904287
hsa-mir-2115,-0.7233784767896875
hsa-mir-6809,-0.7265422141079255
hsa-mir-376a-2,-0.737303573749754
hsa-mir-3182,-0.7391176914161185
hsa-mir-4515,-0.7448878549555102
hsa-mir-6814,-0.7488527931606324
hsa-mir-4434,-0.7601867798685334
hsa-mir-4745,-0.7605492097357419
hsa-mir-548al,-0.7679650417949417
hsa-mir-6890,-0.7725621580445864
hsa-mir-578,-0.7743793380630326
hsa-mir-555,-0.7745439561305055
hsa-mir-6799,-0.7811574198772367
hsa-mir-4446,-0.7955996119842424
hsa-mir-4484,-0.7978072310024414
hsa-mir-6891,-0.7998575757591617
hsa-mir-217,-0.8049448561183365
hsa-mir-3654,-0.8096827444287997
hsa-mir-5697,-0.8104934128179995
hsa-mir-3166,-0.8112632544740987
hsa-mir-3187,-0.8129537293624618
hsa-mir-4643,-0.8141710150998146
hsa-mir-1273h,-0.824139663713446
hsa-mir-4736,-0.8256776834422376
hsa-mir-4673,-0.8260519369321843
hsa-mir-4738,-0.837047250508785
hsa-mir-4641,-0.8399004908619734
hsa-mir-320b-2,-0.8402283778180625
hsa-mir-6774,-0.8453211844950334
hsa-mir-1273c,-0.8579691731616714
hsa-mir-4740,-0.8653609915710502
hsa-mir-6824,-0.8814511740487176
hsa-mir-4310,-0.8852786752488443
hsa-mir-4684,-0.8926340518236542
hsa-mir-548t,-0.9011643914718096
hsa-mir-6132,-0.9013953050591936
hsa-mir-6850,-0.904063363365021
hsa-mir-4793,-0.9061967419794673
hsa-mir-6784,-0.9149371040557517
hsa-mir-1250,-0.9225150328265286
hsa-mir-433,-0.9286631992181165
hsa-mir-675,-0.9306464193655914
hsa-mir-6826,-0.9479132563690256
hsa-mir-6889,-0.9512959213648293
hsa-mir-6870,-0.9538619228514912
hsa-mir-4726,-0.9591136365038903
hsa-mir-876,-0.9650945865417799
hsa-mir-216a,-0.9671934255423162
hsa-mir-3171,-0.9741389898211271
hsa-mir-31,-0.9760408233637456
hsa-mir-1231,-0.9775027124576271
hsa-mir-4721,-0.9827848071695596
hsa-mir-4691,-0.9981229765280255
hsa-mir-6807,-1.010285921806944
hsa-mir-6756,-1.0104132836223565
hsa-mir-184,-1.0184419127621422
hsa-mir-4419b,-1.028223024627233
hsa-mir-548ah,-1.0282259401899594
hsa-mir-6506,-1.040400407131803
hsa-mir-4715,-1.0455992818684583
hsa-mir-548ar,-1.054174579145365
hsa-mir-6838,-1.0598711625121007
hsa-mir-4710,-1.0762970850131044
hsa-mir-6879,-1.0816889664160718
hsa-mir-4478,-1.0892939792358909
hsa-mir-3162,-1.0916631278071194
hsa-mir-1286,-1.0999516513010898
hsa-mir-4511,-1.1051370734307362
hsa-mir-4457,-1.1101283850066537
hsa-mir-4804,-1.1258733306726454
hsa-mir-3175,-1.1267697379067654
hsa-mir-7161,-1.1383200672565372
hsa-mir-6878,-1.1384649819440928
hsa-mir-4733,-1.1487916612575133
hsa-mir-7108,-1.1545960843778795
hsa-mir-3650,-1.1643312324455837
hsa-mir-3115,-1.1693438387604251
hsa-mir-1909,-1.1699154876103735
hsa-mir-6775,-1.1730285253116053
hsa-mir-548av,-1.2151345127625632
hsa-mir-6507,-1.2204029304831367
hsa-mir-4422,-1.2242439696991878
hsa-mir-3181,-1.2243827576443445
hsa-mir-4537,-1.2261719926555417
hsa-mir-3921,-1.2621353919826066
hsa-mir-4770,-1.2672668528260715
hsa-mir-6817,-1.2710572392745791
hsa-mir-4527,-1.3064945197439193
hsa-mir-4679-2,-1.3243931539489389
hsa-mir-6886,-1.336070941042019
hsa-mir-6846,-1.338033048837481
hsa-mir-873,-1.3455719360529363
hsa-mir-770,-1.3635412550541874
hsa-mir-4681,-1.377451009058361
hsa-mir-4490,-1.3792333413369056
hsa-mir-216b,-1.3805203429413335
hsa-mir-6732,-1.387837578046365
hsa-mir-4695,-1.3904525521146598
hsa-mir-7113,-1.4069741957372306
hsa-mir-6718,-1.4100826503310204
hsa-mir-4682,-1.4101357410579807
hsa-mir-7849,-1.4188557869799898
hsa-mir-4749,-1.4408644007261848
hsa-mir-4730,-1.4424301364131003
hsa-mir-4530,-1.4490512788599588
hsa-mir-483,-1.450747053468169
hsa-mir-6765,-1.4513284004069562
hsa-mir-1539,-1.4720285875230772
hsa-mir-4501,-1.48323337459645
hsa-mir-4284,-1.5061618380418522
hsa-mir-4470,-1.542210773479057
hsa-mir-4648,-1.5597533440410032
hsa-mir-548ay,-1.5859028418728671
hsa-mir-4254,-1.5922899979883842
hsa-mir-4799,-1.611367834650928
hsa-mir-7111,-1.622359219765539
hsa-mir-4492,-1.6244833603888882
hsa-mir-4729,-1.6565495147350726
hsa-mir-6893,-1.6577857130903948
hsa-mir-548ab,-1.6991550296603724
hsa-mir-6872,-1.7459551042539125
hsa-mir-302a,-1.7948937540331678
hsa-mir-135a-1,-1.7991651771084347
hsa-mir-609,-1.9198708243910796
hsa-mir-7843,-1.9426940915084348
hsa-mir-1178,-1.9687376562978236
hsa-mir-4421,-2.0131199584881183
hsa-mir-5004,-2.0818928015848677
hsa-mir-6073,-2.124486680123853
hsa-mir-3683,-2.139784912085373
hsa-mir-208b,-2.2065110925899085
hsa-mir-7160,-2.237542416327738
hsa-mir-1265,-2.2599578592942007
hsa-mir-302b,-2.351205302472913
hsa-mir-3202-1,-2.3695457346039257
hsa-mir-5681a,-2.379059575557668
hsa-mir-1289-2,-2.413170743479715
hsa-mir-4439,-2.7627954219803366
hsa-mir-4510,-2.7777893450225486
hsa-mir-663b,-2.8551766386696893
hsa-mir-3937,-2.9108669622770025
hsa-mir-8085,-2.9922250576682874
hsa-mir-1282,-3.6256302717664433
hsa-mir-3907,-3.888020490709935
hsa-mir-631,-4.13723984713048
hsa-mir-4663,-6.025543359994316
hsa-mir-571,-6.052735436270935
