Feature,Diagnosis_Importance,Stage_Importance,Subtype_Importance,Overall_Importance
hsa-mir-4755,0.1921564415548415,0.34185894292815383,0.34773498788991336,0.8817503723729088
hsa-mir-6774,0.26023743083000106,0.34202822238181946,0.27922894780516877,0.8814946010169893
hsa-mir-6501,0.28614671330897845,0.34486482445420485,0.250469766155358,0.8814813039185413
hsa-mir-4640,0.2784349373957913,0.2829477209072387,0.3195930021062348,0.8809756604092647
hsa-mir-3618,0.22086803177215736,0.2697191365894973,0.3903456166311429,0.8809327849927976
hsa-mir-802,0.35649653557430905,0.3176544539231054,0.2066721535596209,0.8808231430570354
hsa-mir-5090,0.2964830836050982,0.30099604588544693,0.28233471938052723,0.8798138488710723
hsa-mir-376c,0.27717964322330857,0.2955602324463969,0.3068149949804031,0.8795548706501086
hsa-mir-433,0.2887422440611643,0.3061418102256566,0.2845929255063722,0.8794769797931932
hsa-mir-424,0.22139630238291835,0.4902535855991704,0.1675335726737142,0.8791834606558029
hsa-mir-493,0.2744861555464138,0.3083034242480931,0.2961430021830139,0.8789325819775208
hsa-mir-338,0.2607253558459388,0.3175708644025411,0.2993986427596213,0.8776948630081012
hsa-mir-185,0.25862850734479936,0.3869857831059336,0.2310774762457337,0.8766917666964666
hsa-mir-550a-2,0.23779648704277118,0.38436482000664396,0.25407969670315017,0.8762410037525654
hsa-mir-579,0.28663644796463633,0.31925535386823667,0.2694786416032693,0.8753704434361422
hsa-mir-6512,0.26851137136288333,0.28381286956048635,0.3224985576037592,0.8748227985271289
hsa-mir-936,0.22521320204592934,0.2990784942561631,0.3498756149134179,0.8741673112155104
hsa-mir-4664,0.2898687835661753,0.2697834673237263,0.31445934447658885,0.8741115953664904
hsa-mir-7843,0.09649015128349847,0.4577682258217973,0.3194986630490911,0.8737570401543868
hsa-mir-3907,0.34026526431489784,0.20163775927057995,0.33134187400480847,0.8732448975902862
hsa-mir-4713,0.17672556424700953,0.3761984740478459,0.32027706313020166,0.8732011014250571
hsa-mir-6798,0.29889286628037154,0.30267290679234893,0.2712853694186084,0.8728511424913288
hsa-mir-4479,0.2916842778519322,0.28990391995383047,0.29106660893863456,0.8726548067443972
hsa-mir-4518,0.41743867980770905,0.36433436867979874,0.09021791915626333,0.8719909676437712
hsa-mir-1258,0.2766917554716421,0.28428049092054275,0.3108827809758385,0.8718550273680234
hsa-mir-139,0.2757086228524689,0.2896291514133859,0.3059234713407544,0.8712612456066091
hsa-mir-6738,0.2647150301595856,0.31524100454611487,0.2912392158062723,0.8711952505119728
hsa-mir-7-1,0.2797154407877279,0.24087591324531527,0.35045471503883957,0.8710460690718826
hsa-mir-5690,0.24380553384845152,0.2610216491143319,0.3660566019854794,0.8708837849482628
hsa-mir-154,0.28210605845496634,0.29454189395832736,0.2940263846144413,0.870674337027735
hsa-mir-3942,0.25696319220077585,0.27647422863324594,0.33702870778574134,0.8704661286197631
hsa-mir-1181,0.26481025618427956,0.2658488243873256,0.3395769109223918,0.870235991493997
hsa-mir-380,0.2724883744013765,0.2818140905752536,0.3157895833635377,0.8700920483401678
hsa-mir-7706,0.23099160242348102,0.30292338583505146,0.3361193882743391,0.8700343765328715
hsa-mir-4754,0.25180544989491843,0.3206106710728748,0.29753716556699566,0.8699532865347888
hsa-mir-455,0.2984147118524052,0.35088600444878754,0.21977993540424193,0.8690806517054347
hsa-mir-548au,0.2531287175420336,0.2925838258643176,0.32278942379370934,0.8685019672000606
hsa-mir-4748,0.2602780313323833,0.32769565900866393,0.28006222520359186,0.8680359155446391
hsa-mir-517b,0.2950681608132152,0.28472655143653597,0.28793110693600826,0.8677258191857593
hsa-mir-4800,0.2832309479524785,0.3062709599487536,0.27807295158035666,0.8675748594815886
hsa-mir-6854,0.25726243411959726,0.35617480399667195,0.25367691201258186,0.8671141501288511
hsa-mir-543,0.2795218186733947,0.31230789793844227,0.2750993346295836,0.8669290512414205
hsa-mir-329-2,0.2689780665530564,0.30118167428722353,0.29663119191355236,0.8667909327538322
hsa-mir-429,0.28558533349343496,0.2672960188463793,0.3137329443774277,0.866614296717242
hsa-mir-6791,0.35140083461489835,0.257556208489399,0.2575828020252776,0.8665398451295749
hsa-mir-1229,0.24495143534680297,0.3924167566277377,0.22907989980692678,0.8664480917814674
hsa-mir-374c,0.2441594937043674,0.2766437288351793,0.3454611281498498,0.8662643506893966
hsa-mir-668,0.24987920483020068,0.30123128509906505,0.3149351241914184,0.866045614120684
hsa-mir-1180,0.2538846603297119,0.3092774257703055,0.30286973055527994,0.8660318166552974
hsa-mir-1234,0.28340681601084905,0.2772404620823339,0.30507020029582443,0.8657174783890074
hsa-mir-4654,0.17868937479109623,0.3497731362364442,0.33684130778298244,0.8653038188105229
hsa-mir-4433b,0.2779627376588397,0.3129570088277127,0.27432906291747394,0.8652488094040264
hsa-mir-1910,0.2848052381779962,0.2739919374321759,0.3060279640516404,0.8648251396618125
hsa-mir-4276,0.5521238428930251,0.06876014828814021,0.2439281788958715,0.8648121700770368
hsa-mir-517a,0.29369431491038833,0.2835492930099514,0.28669174088560345,0.8639353488059432
hsa-mir-5010,0.24577758681553546,0.29986878452577365,0.3178524941098916,0.8634988654512007
hsa-mir-4529,0.20567967449169472,0.3035858784783548,0.35354312124578596,0.8628086742158354
hsa-mir-6803,0.26386201790821073,0.2827130381785282,0.31589113627152166,0.8624661923582606
hsa-mir-3920,0.17610509598021162,0.323373949257605,0.3629856092251606,0.8624646544629773
hsa-mir-18b,0.2808548460034219,0.2739698188857948,0.3074426792680516,0.8622673441572684
hsa-mir-6737,0.22665004946003997,0.3101745544847996,0.3247195346866361,0.8615441386314757
hsa-mir-6716,0.2959090756691233,0.30661689418304167,0.25896806646805093,0.8614940363202159
hsa-mir-598,0.27241793186242047,0.2320763599140507,0.3565717388679294,0.8610660306444007
hsa-mir-4707,0.29192719995198757,0.3024838499687767,0.26654583971641754,0.8609568896371818
hsa-mir-329-1,0.2676698204755742,0.31848739167326956,0.27374791802859894,0.8599051301774427
hsa-mir-504,0.2779513212350237,0.29240011947299366,0.28800423136983144,0.8583556720778488
hsa-mir-3619,0.2837581146498353,0.3780522740333204,0.19643573201036085,0.8582461206935166
hsa-mir-4646,0.2572165852511808,0.33277179798299666,0.2678534692666306,0.857841852500808
hsa-mir-877,0.28720876125448636,0.2594832486952616,0.3109202488143008,0.8576122587640488
hsa-mir-375,0.2711344089649977,0.3411578190634059,0.244847030035828,0.8571392580642315
hsa-mir-671,0.20676167474058327,0.3615414986690504,0.28865168268044195,0.8569548560900756
hsa-mir-4487,0.17928831518847632,0.28116850923767933,0.3963619905248737,0.8568188149510294
hsa-mir-6806,0.2961004386065379,0.28113246659301483,0.27946417488851655,0.8566970800880693
hsa-mir-4667,0.25470887966753836,0.2827574937220553,0.3173834191298114,0.8548497925194051
hsa-mir-3191,0.2752686239459275,0.2906706222966506,0.28744564187259486,0.8533848881151729
hsa-mir-5586,0.19796540989188927,0.3984483245204568,0.25667322423416566,0.8530869586465117
hsa-mir-135b,0.22137254393822806,0.3533901915039382,0.27809926110082206,0.8528619965429883
hsa-mir-6894,0.27797949678162154,0.31517718652445126,0.2592675717637546,0.8524242550698274
hsa-mir-4724,0.24813609985257015,0.2771449085932932,0.3267962670285296,0.8520772754743929
hsa-mir-4505,0.2069899188637413,0.26133681520958374,0.38370700064802293,0.852033734721348
hsa-mir-6842,0.298699690034369,0.28159418786406076,0.27110082605141894,0.8513947039498487
hsa-mir-1254-1,0.25704638269970176,0.26249907719325466,0.3302973065849796,0.849842766477936
hsa-mir-5683,0.08088382916650205,0.37995661221712257,0.38846890936388095,0.8493093507475056
hsa-mir-519d,0.3121774937990659,0.26578258385206055,0.2710013562980103,0.8489614339491367
hsa-mir-3163,0.18771686477733052,0.34614674592999006,0.31504871685681046,0.848912327564131
hsa-mir-381,0.28839680318167066,0.2948915052758181,0.264769503776621,0.8480578122341097
hsa-mir-3170,0.25479640991750957,0.3658386019303837,0.2254833688012887,0.846118380649182
hsa-mir-7112,0.20236553699522158,0.3404761763045714,0.3031731176957366,0.8460148309955295
hsa-mir-4740,0.20885808950061202,0.29407932506537665,0.3428501880508639,0.8457876026168525
hsa-mir-6882,0.20534100400126074,0.31803840568334985,0.32002798844218344,0.843407398126794
hsa-mir-219b,0.188214286292132,0.35649538141508974,0.29759756094396334,0.842307228651185
hsa-mir-7155,0.23144500771663026,0.3763428228391708,0.23449764719121416,0.8422854777470152
hsa-mir-376a-1,0.2702630967052551,0.2811536043935681,0.29034990278926426,0.8417666038880876
hsa-mir-4536-2,0.18359498217917902,0.30658709840652215,0.3514141855576102,0.8415962661433114
hsa-mir-331,0.30483559058389104,0.25704828548116154,0.2791255186293992,0.8410093946944519
hsa-mir-181d,0.2094452158940504,0.34682160278319346,0.28461256197447693,0.8408793806517209
hsa-mir-1538,0.22041642641824222,0.3471579777370498,0.2732505743768334,0.8408249785321255
hsa-mir-4741,0.31398649568917186,0.2505418518137104,0.2760016648249142,0.8405300123277964
hsa-mir-495,0.26058786809089834,0.2839125563248457,0.2955806510810085,0.8400810754967526
hsa-mir-3684,0.2080830465171734,0.2803062311898221,0.3503207861071903,0.8387100638141858
hsa-mir-6762,0.27407009060794146,0.30932908412746596,0.25468705994920887,0.8380862346846163
hsa-mir-5680,0.2079558314385916,0.3630133438623083,0.2669996502061365,0.8379688255070363
hsa-mir-146b,0.2718608818944902,0.28668986266870466,0.27934964292764114,0.837900387490836
hsa-mir-515-1,0.278903960077322,0.27996499216655957,0.2787217929013788,0.8375907451452603
hsa-mir-494,0.26566220186535133,0.29425979122053075,0.27732090251220937,0.8372428955980915
hsa-mir-345,0.25782195108183015,0.2616245748693589,0.3174650569938978,0.8369115829450869
hsa-mir-6821,0.20858867701183936,0.314974246319372,0.31326028500755304,0.8368232083387643
hsa-mir-1292,0.27266937781514883,0.26693352052353503,0.29719558163809967,0.8367984799767835
hsa-mir-4660,0.2896149991995558,0.31007668783524456,0.23700264880014077,0.8366943358349411
hsa-mir-760,0.2801355824740831,0.2472943365727131,0.3091688632497045,0.8365987822965006
hsa-mir-576,0.26645939411341824,0.28779859558545734,0.2822745753155263,0.8365325650144018
hsa-mir-6761,0.2807034974572123,0.4097956084264374,0.14601640180193884,0.8365155076855886
hsa-mir-6772,0.21109242469408088,0.3484846485364206,0.27688849038049584,0.8364655636109972
hsa-mir-376a-2,0.26620551009196286,0.2710105866865692,0.2986656778458811,0.8358817746244132
hsa-mir-155,0.21926754463517395,0.3444372126943808,0.27195493153490236,0.8356596888644572
hsa-mir-4515,0.19913026151497892,0.29399265250291584,0.342261258799399,0.8353841728172937
hsa-mir-7974,0.237835882487312,0.34776349813704516,0.2496215459005605,0.8352209265249176
hsa-mir-548t,0.20642095914746764,0.3371374840413646,0.2909756828394095,0.8345341260282417
hsa-mir-5193,0.2496186190634168,0.31134121387171115,0.2731604285301798,0.8341202614653078
hsa-mir-200b,0.2621473928908321,0.2961135743946677,0.27575542322550106,0.8340163905110008
hsa-mir-6788,0.2829911304200639,0.2683155236567838,0.2824808789840056,0.8337875330608533
hsa-mir-520a,0.2776577244803746,0.2780910319694596,0.2772159663845998,0.832964722834434
hsa-mir-6845,0.2697186710808634,0.279702310770908,0.28325996146213345,0.8326809433139049
hsa-mir-548e,0.2989879963565335,0.30962040094689436,0.2238550695644423,0.8324634668678701
hsa-mir-519e,0.27491270208830676,0.2837330806429789,0.2735524794886253,0.8321982622199109
hsa-mir-556,0.23778542677287648,0.2718698883773415,0.32207747944199233,0.8317327945922104
hsa-mir-518f,0.2768266273735852,0.2766696821880312,0.27771519654579796,0.8312115061074143
hsa-mir-4745,0.25701108221731284,0.28420143845766893,0.2898651429698464,0.8310776636448283
hsa-mir-515-2,0.27661831295093947,0.2781852157377453,0.27623864292377787,0.8310421716124626
hsa-mir-376b,0.2631002054147461,0.2937285230618423,0.2738954344263901,0.8307241629029785
hsa-mir-193a,0.23030619526054874,0.34944518680618875,0.25003698540799874,0.8297883674747362
hsa-mir-3667,0.2312999182628812,0.31132768490910095,0.2867477038283193,0.8293753070003014
hsa-mir-518b,0.27570209199826823,0.2777984026043767,0.27527000822027575,0.8287705028229206
hsa-mir-4469,0.21244390971176383,0.27346189997590825,0.3417958329080718,0.8277016425957439
hsa-mir-6892,0.2625933087880693,0.305907337457237,0.25889322512574153,0.8273938713710479
hsa-mir-4728,0.22934035368849506,0.31240991639372023,0.28539901992455863,0.827149290006774
hsa-mir-559,0.22755909268660865,0.22651301851627023,0.37201273009154834,0.8260848412944273
hsa-mir-512-2,0.27531729386072373,0.27576420260862067,0.2748565319611319,0.8259380284304764
hsa-mir-4727,0.17819973495190447,0.35188204141681345,0.2957994475830299,0.8258812239517478
hsa-mir-512-1,0.27515163299530343,0.2752725319844328,0.27497189416276785,0.825396059142504
hsa-mir-5003,0.18508823595282453,0.34720574994557313,0.2929649790224653,0.825258964920863
hsa-mir-6832,0.14288274006831247,0.328125026994434,0.3540513601530373,0.8250591272157838
hsa-mir-6814,0.2234319868044114,0.3362315512910854,0.26459631823404767,0.8242598563295445
hsa-mir-3614,0.21528926315350144,0.31697840141509287,0.29158294164477727,0.8238506062133716
hsa-mir-3910-2,0.19999910236553523,0.30430049236584844,0.31941627758675917,0.8237158723181428
hsa-mir-339,0.2521029244282555,0.26005848419473154,0.3114151717115516,0.8235765803345387
hsa-mir-4703,0.1454745004560722,0.35754543432578045,0.32019437819276597,0.8232143129746187
hsa-mir-183,0.21279344109985987,0.38490125292577204,0.22486654504948417,0.822561239075116
hsa-mir-4723,0.21198805204004806,0.34061767710727225,0.2699160900281596,0.82252181917548
hsa-mir-1276,0.23939258504522593,0.30548481674497047,0.2776031822677296,0.822480584057926
hsa-mir-523,0.27353782875692845,0.2739848385094597,0.2743518907885445,0.8218745580549327
hsa-mir-550a-1,0.21868482528783198,0.3153804702247368,0.2876836815327968,0.8217489770453655
hsa-mir-4736,0.3101407694656306,0.323968084137627,0.1865791409565149,0.8206879945597725
hsa-mir-4753,0.2004893774110373,0.26446323489403806,0.3538797015111547,0.8188323138162301
hsa-mir-452,0.2490007175609047,0.2627828338631898,0.306615066926092,0.8183986183501865
hsa-mir-6748,0.2603812932862306,0.2589215208436099,0.2990086083904732,0.8183114225203139
hsa-mir-520c,0.2744359954146074,0.27128975238464786,0.2720572099194354,0.8177829577186906
hsa-mir-491,0.21406786903403277,0.3334777967730709,0.2699229521149634,0.817468617922067
hsa-mir-6875,0.18872246387998762,0.30127077762613697,0.3271901169183879,0.8171833584245125
hsa-mir-219a-1,0.18245443795551158,0.2839814820166342,0.3507433782883754,0.8171792982605212
hsa-mir-520b,0.27210661379450013,0.27161442292506793,0.27223299427591713,0.8159540309954851
hsa-mir-1275,0.25001180547084484,0.3033041182899637,0.26259796223140974,0.8159138859922183
hsa-mir-450a-1,0.17331174645906422,0.3771549877641792,0.2647693396121089,0.8152360738353523
hsa-mir-1266,0.28568426743008857,0.2542969179274241,0.27517816899961767,0.8151593543571304
hsa-mir-585,0.2299667695701019,0.37266912962075605,0.21199400399657575,0.8146299031874337
hsa-mir-526b,0.2712930875325225,0.271261849536554,0.27199006949573806,0.8145450065648145
hsa-mir-655,0.2576775745960703,0.29784644261683973,0.2574063653758819,0.812930382588792
hsa-mir-485,0.25414029891130874,0.28780712784619955,0.27032143066174313,0.8122688574192514
hsa-mir-1291,0.24783345021487366,0.2416136285549347,0.32278174334593984,0.8122288221157482
hsa-mir-4647,0.20822942031376673,0.3146141913925843,0.28901959984008113,0.8118632115464322
hsa-mir-6889,0.2241070756954996,0.337971648708164,0.24951816569905322,0.8115968901027169
hsa-mir-6796,0.24260174066730175,0.3041697657026451,0.26467716832217003,0.8114486746921169
hsa-mir-6809,0.1921701110222558,0.3448248995375186,0.2744526520926084,0.8114476626523828
hsa-mir-6087,0.19259845350633403,0.366630538082708,0.25217180944327916,0.8114008010323213
hsa-mir-516b-2,0.27126084205845985,0.26993521128618986,0.2700747098884453,0.811270763233095
hsa-mir-125a,0.251144455731498,0.29481862920875657,0.26509674860381544,0.81105983354407
hsa-mir-432,0.27543525426146237,0.2972349156419852,0.23819526560566756,0.8108654355091152
hsa-mir-99a,0.24809846511954498,0.2743687403769395,0.28821246244320353,0.810679667939688
hsa-mir-770,0.24699114314899942,0.23971160201555078,0.32368001210856906,0.8103827572731193
hsa-mir-3200,0.25138366545592217,0.3095347393249612,0.24929217272090443,0.8102105775017877
hsa-mir-518c,0.283597738377252,0.256780718528496,0.26952752117004136,0.8099059780757893
hsa-mir-105-1,0.24372939913197447,0.17244167610306502,0.39337537935282557,0.809546454587865
hsa-mir-3680-2,0.20023144675551047,0.3692957639453995,0.23973772093628903,0.8092649316371989
hsa-mir-4537,0.1998721508680565,0.3712029711717223,0.236526325196878,0.8076014472366567
hsa-mir-769,0.2551011185804354,0.22938788505914592,0.32248129236245837,0.8069702960020397
hsa-mir-3944,0.2264759710013641,0.3387338337215579,0.24145476000703972,0.8066645647299617
hsa-mir-105-2,0.24347403113246305,0.17334912150464074,0.3895198880643347,0.8063430407014385
hsa-mir-421,0.2656489573362304,0.26695243846683975,0.27183873623379545,0.8044401320368657
hsa-mir-1468,0.20325284120145504,0.23196989935459017,0.3688541921421126,0.8040769326981578
hsa-mir-3617,0.17693277220726816,0.3397038723223084,0.28719850749472575,0.8038351520243023
hsa-mir-3939,0.22777721350252908,0.2818928088284774,0.29410103258162906,0.8037710549126356
hsa-mir-1197,0.22587216109699687,0.2687001249385379,0.30909110791469024,0.803663393950225
hsa-mir-6783,0.259052543775038,0.3054869435477538,0.23817497801937335,0.8027144653421652
hsa-mir-548a-3,0.18234895851930383,0.3037345475516284,0.31660411725730786,0.8026876233282401
hsa-mir-607,0.16408583819218098,0.33992137548364426,0.2982705615308303,0.8022777752066556
hsa-mir-6733,0.233635215165547,0.27573649425321306,0.292827762299501,0.8021994717182611
hsa-mir-639,0.2115052817565001,0.26873419491338413,0.3212984609522274,0.8015379376221117
hsa-mir-3183,0.25131444248713464,0.27116539195618866,0.27828340837220955,0.8007632428155328
hsa-mir-211,0.16458190682750917,0.3616789496954902,0.27438189196662394,0.8006427484896232
hsa-mir-5579,0.2129023079917971,0.22387221993663692,0.36363026812926624,0.8004047960577003
hsa-mir-6839,0.16426889554387417,0.318694435756394,0.3172646199289091,0.8002279512291772
hsa-mir-3677,0.18151047357451044,0.2950003772393661,0.32305475429381436,0.7995656051076909
hsa-mir-4492,0.2823535672471101,0.312119190780612,0.20476639653831963,0.7992391545660417
hsa-mir-3158-2,0.13055458623711869,0.4291365739884138,0.2395044178868161,0.7991955781123486
hsa-mir-328,0.26122355064529806,0.2633013886703422,0.27439148557048354,0.7989164248861238
hsa-mir-519b,0.2641670136885495,0.266798942392232,0.26724421990332103,0.7982101759841026
hsa-mir-4446,0.20973933252131127,0.36013849203213383,0.22762265229612022,0.7975004768495653
hsa-mir-4781,0.1872589479159066,0.27909281127513746,0.33018298083374487,0.796534740024789
hsa-mir-6855,0.27063583799437335,0.3186965518274613,0.20719237316183176,0.7965247629836665
hsa-mir-363,0.1870517671448127,0.4058388321341577,0.20325781727661696,0.7961484165555873
hsa-mir-6749,0.26600551667353356,0.27057597922418436,0.2594598319952835,0.7960413278930014
hsa-mir-3615,0.24566183492477653,0.28092726114178734,0.26935697038691964,0.7959460664534835
hsa-mir-6813,0.24623624275575257,0.2863528778389968,0.2629981399089688,0.7955872605037182
hsa-mir-484,0.23752008268530767,0.28855015984255916,0.26925282168003256,0.7953230642078994
hsa-mir-744,0.2768430121696528,0.32122775255366154,0.1971945493318583,0.7952653140551726
hsa-mir-4658,0.15970645418612905,0.4979232733575702,0.13652329825267107,0.7941530257963704
hsa-mir-8082,0.08644057934759762,0.13564919175872947,0.5709545280858421,0.7930442991921692
hsa-mir-6515,0.25291079317009135,0.3089688133537618,0.2310804395282219,0.792960046052075
hsa-mir-937,0.18538888783953011,0.3850154654820243,0.22213147290497598,0.7925358262265303
hsa-mir-450a-2,0.16982107940317237,0.3350160208349578,0.28699921456470645,0.7918363148028367
hsa-mir-4999,0.22967408060617706,0.30857425937323857,0.2534390840094396,0.7916874239888552
hsa-mir-320c-1,0.24545672758189072,0.3103728024432884,0.2353892120797629,0.791218742104942
hsa-mir-4462,0.362531338259271,0.22751267557476448,0.20115150670458554,0.791195520538621
hsa-mir-1254-2,0.23822866682289115,0.2765827705748639,0.27623927682794563,0.7910507142257006
hsa-mir-3622a,0.2561278317989997,0.28736606449843016,0.24596099123078274,0.7894548875282126
hsa-mir-6782,0.25919484656105257,0.2214532237074313,0.3085908447375566,0.7892389150060405
hsa-mir-1343,0.2483187587513759,0.2923429986539081,0.2478759319162792,0.7885376893215632
hsa-mir-570,0.2503012227013934,0.23944160431412967,0.2985554672568821,0.7882982942724052
hsa-mir-4797,0.26040207236033647,0.3167660135897026,0.20961047448373712,0.7867785604337761
hsa-mir-153-1,0.21613345985722457,0.29462705109514087,0.2759444020472629,0.7867049129996283
hsa-mir-3917,0.24834626540637977,0.2581788262557466,0.2787609593016407,0.7852860509637671
hsa-mir-6787,0.2173589706098059,0.3739863315274851,0.19318810092422203,0.784533403061513
hsa-mir-302c,0.0496564772386167,0.5317233649795733,0.20295281003064103,0.784332652248831
hsa-mir-5706,0.15761624709024033,0.3172706943163467,0.30904328591726965,0.7839302273238566
hsa-mir-3150a,0.17815173594267264,0.24617021633827987,0.35910621883694144,0.7834281711178939
hsa-mir-3664,0.30568167665958473,0.22592833938345835,0.2513907009352812,0.7830007169783242
hsa-mir-371b,0.15071684165618202,0.3213601803235072,0.31091108188443717,0.7829881038641264
hsa-mir-4734,0.23287133032190077,0.289685430920112,0.26034396356883543,0.7829007248108482
hsa-mir-1293,0.1985910801275925,0.2973518689596674,0.28683889561231374,0.7827818446995736
hsa-mir-3193,0.2993830264100581,0.2535591016935188,0.22867535266306194,0.7816174807666388
hsa-mir-516b-1,0.26113312205501527,0.26121943059052855,0.25922239108949935,0.7815749437350432
hsa-mir-6499,0.30693254340627807,0.22397895964177492,0.250629193911923,0.7815406969599761
hsa-mir-4780,0.1042475309996304,0.4694480339051508,0.20699753846288615,0.7806931033676673
hsa-mir-6513,0.17467144060789525,0.3461537645001308,0.2598443784766514,0.7806695835846774
hsa-mir-3194,0.21421485668507403,0.27773858233666493,0.2886557779216,0.780609216943339
hsa-mir-524,0.2691299335980301,0.25281518418631194,0.2583769510374099,0.7803220688217519
hsa-mir-1262,0.17002741993054837,0.3485631622271839,0.2616436048842835,0.7802341870420159
hsa-mir-520e,0.260052231236396,0.26072667316198034,0.2594039394849168,0.7801828438832932
hsa-mir-6720,0.28593764545028355,0.2350146305718665,0.25851351521916016,0.7794657912413103
hsa-mir-520g,0.27172495730341695,0.24927920572905782,0.2582796090959262,0.7792837721284009
hsa-mir-2116,0.2552975615655672,0.3049742404742677,0.21846757736015945,0.7787393793999944
hsa-mir-431,0.2583346319451144,0.2661123062805436,0.2533949373516919,0.77784187557735
hsa-mir-520f,0.25865034410248977,0.2594515638882666,0.25765399574326053,0.7757559037340169
hsa-mir-4677,0.2390851058206395,0.3464630368027464,0.18924388587559104,0.774792028498977
hsa-mir-6502,0.16164702761448474,0.23563172019952947,0.3774545290450154,0.7747332768590296
hsa-mir-6715b,0.16559261629117714,0.33252031823432443,0.27641875725302434,0.7745316917785259
hsa-mir-1287,0.2347265873521235,0.28094625516217975,0.25872404060511656,0.7743968831194198
hsa-mir-3177,0.22527363341961662,0.33252361603698416,0.21618064980541687,0.7739778992620177
hsa-mir-548j,0.2301369404579723,0.21617208264107385,0.32738665863317373,0.7736956817322199
hsa-mir-548v,0.23599529274144154,0.22452899365596563,0.3126098936599939,0.7731341800574011
hsa-mir-6822,0.21923959099841442,0.2829924654002118,0.27074048657208233,0.7729725429707086
hsa-mir-766,0.25912826974876335,0.25273557325992246,0.26020732886899034,0.7720711718776762
hsa-mir-503,0.23546656189920565,0.3261125288003476,0.21015704795314266,0.771736138652696
hsa-mir-4519,0.24340706437771367,0.3747752064689677,0.15337519799005267,0.7715574688367342
hsa-mir-548o-2,0.1843534590726096,0.29417821609983846,0.292968965828001,0.7715006410004491
hsa-mir-215,0.2602174474115909,0.25402517846945527,0.2568680921438299,0.7711107180248761
hsa-mir-578,0.19389699126559662,0.3194918692617328,0.25764264587842245,0.7710315064057518
hsa-mir-4464,0.3422229943638137,0.2437990416002695,0.18482517456224465,0.7708472105263279
hsa-mir-412,0.22819675072916085,0.28531182808232985,0.2573287006115243,0.7708372794230149
hsa-mir-2355,0.1695771051276026,0.25674671684558764,0.3442242337881486,0.7705480557613389
hsa-mir-6509,0.17801013968946655,0.3544825075711158,0.23563758964468587,0.7681302369052683
hsa-mir-651,0.23724988254422882,0.35774658564272654,0.1726303923933171,0.7676268605802725
hsa-mir-6799,0.2207765571647608,0.2969489033178642,0.24956673286279754,0.7672921933454225
hsa-mir-194-1,0.2567593976542737,0.2404521480931923,0.26986380261945,0.7670753483669159
hsa-mir-194-2,0.2523639982480027,0.24486548254868568,0.26940944667628747,0.7666389274729759
hsa-mir-2682,0.1687926836111479,0.3176808231833338,0.2798943053980621,0.7663678121925438
hsa-mir-3115,0.2287504713817276,0.29526806428393676,0.24228673466873335,0.7663052703343978
hsa-mir-935,0.22041360527247864,0.24119529252579758,0.3040788668488167,0.7656877646470929
hsa-mir-3064,0.24454503857929913,0.2365310296769721,0.28438006161701557,0.7654561298732868
hsa-mir-6728,0.19898648805257052,0.21705168610569658,0.3489439557821815,0.7649821299404487
hsa-mir-4539,0.16794389366373966,0.3573427097228083,0.23965516691746827,0.7649417703040162
hsa-mir-567,0.15975223725019905,0.38406729452547866,0.2204108376208644,0.7642303693965422
hsa-mir-466,0.14463218270521067,0.2875700659183441,0.33177263012918656,0.7639748787527414
hsa-mir-374a,0.1593879485564953,0.3640591276257757,0.24013536841211255,0.7635824445943835
hsa-mir-3912,0.17405489802665886,0.3840557614144142,0.20486811172705924,0.7629787711681323
hsa-mir-5703,0.22738333001515898,0.28341890600012765,0.2514144305533008,0.7622166665685874
hsa-mir-6876,0.09470745955989471,0.47328271338355643,0.1940155057087497,0.7620056786522008
hsa-mir-526a-1,0.2542922232528373,0.2518105394269687,0.255888255080716,0.761991017760522
hsa-mir-708,0.2958915010878882,0.20392548904444946,0.2620386361619553,0.7618556262942929
hsa-mir-2110,0.25326691262733775,0.2748986346863396,0.2335483268559167,0.7617138741695941
hsa-mir-3174,0.26312379366846733,0.24924668596246186,0.2487775523689979,0.7611480319999271
hsa-mir-4434,0.17989931471078466,0.3299493738999219,0.25082313285454727,0.7606718214652538
hsa-mir-525,0.2530664181300244,0.2546349656383801,0.25227375392459583,0.7599751376930004
hsa-mir-6895,0.2339459174261693,0.24492724237128036,0.2805476245682057,0.7594207843656553
hsa-mir-498,0.2538647037031279,0.2535729238920731,0.25181071569046143,0.7592483432856625
hsa-mir-3195,0.19886799248791542,0.22554670402148752,0.3346073870705509,0.7590220835799538
hsa-mir-4691,0.25879653775687167,0.2572015857696888,0.2427370328751572,0.7587351564017177
hsa-mir-6860,0.17598395310112963,0.2896527249504454,0.2929725247654428,0.7586092028170178
hsa-mir-1226,0.2383764792294164,0.2591355104130853,0.2607317131848647,0.7582437028273664
hsa-mir-4685,0.21514055930566836,0.2663570844167312,0.2764027926135083,0.7579004363359079
hsa-mir-548aq,0.1664362534166141,0.21808865499742053,0.3728302778821302,0.7573551862961648
hsa-mir-3652,0.1691652430637174,0.28662892002906626,0.30116974875442465,0.7569639118472082
hsa-mir-3202-1,0.2333772315696721,0.2609724503431157,0.26236623799473674,0.7567159199075246
hsa-mir-5092,0.19926309415053456,0.3277667206215966,0.22838368686327987,0.7554135016354111
hsa-mir-4326,0.18137113153810164,0.33451282660620035,0.23893225908373067,0.7548162172280326
